word,occurrence,day
mucus,1.9185030419066605e-06,1933.0
muddy,2.746469886005798e-06,651.0
mudge,1.6058220891901343e-09,
mudir,6.6855076386040945e-09,
mudra,1.3760572542764748e-07,
muffs,8.516287330451178e-08,
mufti,1.5584440561156042e-07,
mugga,1.0664502450574708e-09,
muggs,8.356899705574961e-10,
muggy,1.5416769542753174e-07,
muhly,3.0859169983799006e-08,
muids,4.725570181829397e-09,
muils,9.866901122534964e-11,
muirs,2.5879627507663364e-09,
muist,3.892932529808712e-10,
mujik,3.320401318895882e-09,
mulch,9.70655322589664e-07,567.0
mulct,1.9066975447401545e-08,
muled,4.040236829538912e-09,
mules,1.6693159477654262e-06,
muley,7.451694639115659e-09,
mulga,5.722194114099467e-08,
mulie,1.353521202895891e-09,
mulla,1.5867485316789497e-08,
mulls,5.4667565478894185e-08,
mulse,3.261593042175326e-10,
mulsh,1.202104452091568e-10,
mumms,9.674301311435318e-11,
mummy,7.781225167491357e-07,514.0
mumps,5.844577844982268e-07,
mumsy,4.009842061447611e-09,
mumus,8.12068319255843e-10,
munch,1.4989947089816268e-07,2124.0
munga,3.7090058158106844e-09,
munge,1.3991639417898492e-09,
mungo,6.814140220967602e-08,
mungs,4.809709497344272e-10,
munis,3.5295583131755846e-08,
munts,1.8173243776509195e-09,
muntu,8.407310825297997e-09,
muons,4.507734091419025e-07,
mural,1.637958771425474e-06,1730.0
muras,1.2959597470163511e-09,
mured,8.021842559102765e-09,
mures,3.749135650821245e-09,
murex,2.853140809833121e-08,
murid,3.6840393775605664e-08,
murks,2.146810608172345e-09,
murky,1.0450272361595125e-06,1003.0
murls,3.059339984817777e-10,
murly,1.0184225504583644e-10,
murra,2.786288566536399e-09,
murre,2.4784021332990845e-08,
murri,1.7271520008632635e-09,
murrs,1.4409827331363088e-10,
murry,2.647730170668438e-09,
murti,2.7337017609596613e-08,
murva,5.249257532813356e-10,
musar,1.2270719551565891e-08,
musca,5.6700006556553725e-09,
mused,1.3831584846002443e-06,
muser,3.1367064345921846e-09,
muses,4.104862534859422e-07,
muset,8.730096427711497e-10,
musha,1.1304161873226804e-08,
mushy,3.478070021856184e-07,1775.0
music,7.80320401827339e-05,2194.0
musit,1.4547184176705307e-09,
musks,1.5242222319855615e-08,
musky,2.3590501371018042e-07,832.0
musos,3.953742362672319e-09,
musse,2.6062060898279783e-09,
mussy,7.175192262565133e-09,
musth,2.010829668552816e-08,
musts,1.1726643833753769e-07,
musty,6.151331848514019e-07,556.0
mutch,1.692581600210019e-08,
muted,1.6297938498155418e-06,
muter,1.4094963827204766e-08,
mutes,1.660501362721334e-07,
mutha,1.3247796966098236e-08,
mutis,1.5114426166196183e-09,
muton,1.9861709332769093e-09,
mutts,4.235150159459522e-08,
muxed,1.281737197489363e-09,
muxes,9.514442174674011e-09,
muzak,1.919189370092056e-08,
muzzy,2.615167545627628e-08,
mvule,1.0992445273472208e-09,
myall,5.5122458952894246e-09,
mylar,1.409846345978849e-07,
mynah,3.1610255533109926e-08,
mynas,9.439445456393969e-09,
myoid,2.6269135418033333e-08,
myoma,4.6130100237462566e-08,
myope,9.644295788646672e-09,
myops,5.007572292381468e-09,
myopy,3.216707795267171e-10,
myrrh,2.805860799526272e-07,1864.0
mysid,4.257701054832808e-08,
mythi,3.345811542265764e-09,
myths,5.52498933757306e-06,
mythy,1.337658799283048e-09,
myxos,7.714893945909296e-11,
mzees,9.771245645939784e-11,
naams,9.570390477331435e-10,
naans,2.631499251282143e-09,
nabes,1.7968584287153531e-09,
nabis,2.95859694077194e-09,
nabks,0.0,
nabla,9.708820014608933e-09,
nabob,4.0660165048223006e-08,
nache,1.2284312245203211e-09,
nacho,2.0783647570743468e-08,
nacre,6.157777058035662e-08,
nadas,1.494575215810201e-09,
nadir,5.787968677850585e-07,1279.0
naeve,1.6793948766358203e-10,
naevi,5.327745316918709e-08,
naffs,2.0594908944904234e-10,
nagas,3.3325910528958504e-08,
naggy,1.839580281992603e-09,
nagor,3.4087626187007116e-10,
nahal,3.6340195941342304e-09,
naiad,3.240015139738261e-08,
naifs,6.1823572639063695e-09,
naiks,1.9493639641376962e-09,
nails,4.968463149452873e-06,
naira,2.0463795886271893e-07,
nairu,1.197862663573912e-09,
naive,4.444740966391692e-06,948.0
naked,1.077270840141864e-05,
naker,2.607238289709102e-09,
nakfa,2.5668083868807253e-09,
nalas,1.090937640002565e-08,
naled,2.5197804047749628e-08,
nalla,7.645265389655265e-09,
named,4.841904461500235e-05,
namer,1.8618427581884588e-08,
names,5.869263230124488e-05,
namma,2.432868991264492e-09,
namus,4.874232075735563e-09,
nanas,6.639575129696595e-09,
nance,3.4701739508591346e-07,
nancy,1.1384601066311007e-07,
nandu,2.0134051426090594e-09,
nanna,1.328878964645952e-08,
nanny,7.414964355234587e-07,638.0
nanos,2.321427512441687e-08,
nanua,1.367441890970378e-10,
napas,1.2595869319786954e-09,
naped,3.3373961372262784e-08,
napes,1.0150689115917544e-08,
napoo,1.1347225442603914e-09,
nappa,4.389045005215308e-09,
nappe,2.3702922455015602e-07,
nappy,1.7836662529191473e-07,
naras,2.0460647531805878e-09,
narco,9.70606686401254e-08,
narcs,1.7203428619438913e-08,
nards,1.871246982920738e-09,
nares,1.6362223135502062e-07,
naric,5.377265364231442e-10,
naris,3.786745484291032e-08,
narks,1.2217837790373664e-08,
narky,3.598952036387715e-09,
narre,2.322974058666105e-09,
nasal,5.496626163221663e-06,2114.0
nashi,1.660501371070211e-08,
nasty,3.372133539869537e-06,258.0
natal,1.0073552084577383e-06,294.0
natch,2.5954131714911452e-08,
nates,9.422659800861767e-08,
natis,4.905464887627886e-09,
natty,6.857640336477288e-08,
nauch,1.2727650107180466e-08,
naunt,5.058305254518335e-10,
naval,1.1571399973036025e-05,8.0
navar,2.4782719409977e-09,
navel,9.046354682595848e-07,1593.0
naves,7.201868875483796e-08,
navew,3.4609441805499846e-10,
navvy,4.541041793260092e-08,
nawab,5.868557259702811e-08,
nazes,2.3701444765156234e-10,
nazir,2.3794531491816428e-08,
nazis,5.512070796243052e-08,
nduja,1.4037676012573775e-09,
neafe,4.7438710390479415e-11,
neals,1.8282365023269962e-09,
neaps,2.3123971661931363e-08,
nears,3.4134919815187457e-07,
neath,1.3691587383846126e-07,
neats,4.626936762619493e-09,
nebek,2.63744923331699e-10,
nebel,3.2797422844232932e-09,
necks,1.835661164477642e-06,
neddy,1.814835807190107e-09,
needs,0.0001479756142362,
needy,3.464858805273252e-06,449.0
neeld,3.083343701193453e-10,
neele,1.290906814221948e-09,
neemb,3.1714114390180006e-11,
neems,1.101897667554752e-09,
neeps,6.47355589911136e-09,
neese,1.0140697959126755e-09,
neeze,9.58905685966016e-10,
negro,1.829165914841724e-06,
negus,1.9385008425132355e-08,
neifs,1.908536658018489e-09,
neigh,1.8801689236624954e-07,1767.0
neist,5.842623962415417e-09,
neive,1.6124073642931334e-09,
nelis,4.69943513686788e-10,
nelly,1.3747539426844925e-08,
nemas,5.850934877704717e-09,
nemns,2.6557062035581504e-11,
nempt,4.685780788382665e-10,
nenes,2.354809006677172e-09,
neons,1.6633039834346164e-08,
neper,8.789562722100186e-09,
nepit,8.446552506036209e-11,
neral,1.1640164023773993e-07,
nerds,1.0896282755190613e-07,
nerdy,9.483800494702877e-08,1476.0
nerka,1.0360842230383583e-07,
nerks,3.592391414203311e-10,
nerol,1.3718656539651874e-08,
nerts,1.110638996326685e-09,
nertz,2.819735085701769e-10,
nerve,2.198562793637393e-05,757.0
nervy,8.5845099135895e-08,
nests,3.2832951001182665e-06,
netes,2.088784175624525e-09,
netop,1.2986963662808827e-09,
netts,2.200495443638317e-09,
netty,1.657057151494001e-09,
neuks,4.6274809532842464e-10,
neume,1.208170707034384e-08,
neums,3.496947679204609e-09,
nevel,4.140323153212222e-09,
never,0.0002568690985208,1354.0
neves,4.442863930087526e-09,
nevus,3.3796222439264055e-07,
newbs,6.816759882954936e-10,
newed,1.732785125163616e-08,
newel,7.762070062256044e-08,
newer,4.945573136865278e-06,2139.0
newie,8.043094304466259e-10,
newly,2.415909908449976e-05,2206.0
newsy,3.51801510944938e-08,
newts,1.117141115969389e-07,
nexts,2.2888739603654782e-09,
nexus,1.9504164322370344e-06,
ngaio,2.4179143909286437e-09,
ngana,3.74414266035572e-09,
ngati,3.5498084832719105e-09,
ngoma,2.505275324082845e-08,
ngwee,8.156861724950559e-09,
nicad,1.0089096393189891e-08,
nicer,8.212706029553374e-07,725.0
niche,3.488581344299746e-06,1946.0
nicht,1.6882541876839242e-06,
nicks,1.964547018928897e-07,
nicol,1.4477529801659728e-08,
nidal,2.8929437112523716e-09,
nided,2.710949525280837e-10,
nides,3.0239084858330047e-09,
nidor,6.213664664744823e-10,
nidus,1.1339790944475681e-07,
niece,2.6612339206621983e-06,639.0
niefs,3.2655321877128606e-10,
nieve,1.7657562096928813e-08,
nifes,1.334187284263155e-10,
niffs,3.387237069302218e-10,
niffy,8.377275197146704e-10,
nifty,1.898503246877681e-07,
niger,4.727123257453058e-07,
nighs,8.598748735266782e-10,
night,0.0001294332237739,402.0
nihil,2.488504279085646e-07,
nikab,5.178382459641861e-10,
nikah,2.5269006416195338e-08,
nikau,4.701606750590059e-09,
nills,2.2312384753697677e-09,
nimbi,5.892078460689731e-09,
nimbs,2.6741926027751274e-10,
nimps,2.0733079947321542e-10,
niner,3.651092892908991e-08,
nines,1.8373651599290498e-07,
ninja,1.5021254110902937e-07,650.0
ninny,7.421384232486616e-08,1753.0
ninon,2.168229829013768e-09,
ninth,5.809419826618978e-06,1270.0
nipas,5.016559290194066e-10,
nippy,4.4504951972612624e-08,
niqab,2.727445486877533e-08,
nirls,1.8348474184470827e-10,
nirly,1.0050505629133344e-10,
nisei,4.041715191860362e-08,
nisse,6.295416650203833e-09,
nisus,2.6066456406681482e-08,
niter,4.111492856395671e-08,
nites,1.289979548957376e-08,
nitid,7.846461476113121e-09,
niton,5.471158330827564e-09,
nitre,5.82894776002263e-08,
nitro,9.44810172995858e-07,
nitry,2.9146382189704216e-10,
nitty,1.755855370788595e-07,
nival,1.8246068975713572e-08,
nixed,6.190078259749043e-08,
nixer,6.958768963838402e-10,
nixes,8.275799086021607e-09,
nixie,9.699692826714568e-09,
nizam,2.2932980998646717e-08,
nkosi,2.666890335234484e-09,
noahs,2.6734397570726817e-10,
nobby,7.717693915054724e-09,
noble,1.79661828042299e-05,1510.0
nobly,5.219392670596789e-07,1378.0
nocks,1.0368007608008157e-08,
nodal,2.0352084243313585e-06,
noddy,2.0266054150397395e-08,
nodes,1.5179042184172432e-05,
nodus,1.9650928919645596e-08,
noels,4.694433045071556e-09,
noggs,3.616000168044087e-10,
nohow,4.2880167292480564e-08,
noils,2.1051989671505567e-08,
noily,1.8806173229801719e-10,
noint,1.0232972844637089e-08,
noirs,1.0183476561564933e-07,
noise,4.327960145019461e-05,1989.0
noisy,4.046876447318937e-06,1562.0
noles,5.711257246576729e-09,
nolls,3.6071294638728707e-10,
nolos,2.2120879364373454e-10,
nomad,3.666463049967206e-07,1454.0
nomas,2.4789607522279767e-08,
nomen,2.79626138990352e-07,
nomes,5.4002676890263504e-08,
nomic,4.254838032125008e-07,
nomoi,2.7329231162553924e-08,
nomos,1.3636843085862437e-07,
nonas,3.933625003504915e-09,
nonce,1.706051098437911e-07,
nones,4.1099696836965914e-08,
nonet,3.417269243577436e-08,
nongs,7.642270979935084e-10,
nonis,2.043993307943026e-09,
nonny,1.5492181031362406e-08,
nonyl,3.354612557515679e-08,
noobs,4.01292349377913e-09,
nooit,5.0848441173201315e-08,
nooks,2.745194953490682e-07,
nooky,8.078530973065767e-09,
noons,2.314210522769145e-08,
noops,4.831327141130437e-10,
noose,6.412108757558599e-07,933.0
nopal,2.316744511787761e-08,
noria,9.044873561236957e-09,
noris,5.1597036820894e-09,
norks,1.2497124490806754e-09,
norma,1.224081103146091e-07,
norms,1.4552692300640049e-05,
north,5.787504334875848e-05,1878.0
nosed,1.0230137843336706e-06,
noser,5.87722480460684e-09,
noses,1.6967399142231442e-06,
nosey,8.213139690127493e-08,1814.0
notal,1.4003165484943736e-08,
notch,3.224619708817045e-06,1134.0
noted,8.793275206699036e-05,
noter,1.2975983940677338e-08,
notes,5.716204577765893e-05,
notum,3.1271041009972575e-08,
nould,5.841164457121018e-09,
noule,2.184767146917732e-09,
nouls,6.990645284865593e-11,
nouns,3.852039653793326e-06,
nouny,2.9486936012346204e-09,
noups,1.1837136951187155e-10,
novae,2.1164315043620267e-07,
novas,3.355423661588475e-08,
novel,3.913973978342256e-05,1404.0
novum,6.696555473695298e-08,
noway,2.3465415424084312e-08,
nowed,1.7078607827958333e-09,
nowls,1.278174163732437e-10,
nowts,2.6911646085203687e-10,
nowty,1.8391491517222302e-10,
noxal,5.5259639086813195e-09,
noxes,1.5667455524615015e-09,
noyau,2.01240384356538e-08,
noyed,2.8835022947149004e-09,
noyes,3.1913157427787554e-09,
nubby,2.9953033706675575e-08,
nubia,2.1619013668150443e-09,
nucha,5.334756925101658e-09,
nuddy,1.7706993649113654e-09,
nuder,2.11048189036056e-09,
nudes,2.841749261506266e-07,
nudge,6.541689342043356e-07,972.0
nudie,1.5434732345553926e-08,
nudzh,2.910983917109311e-10,
nuffs,1.5854989106334206e-10,
nugae,4.719944439735002e-09,
nuked,2.1043434812462186e-08,
nukes,1.0180864364883749e-07,
nulla,2.48058874490198e-07,
nulls,1.3211311738814402e-07,
numbs,4.174242764776181e-08,
numen,4.562843361810564e-08,
nummy,1.1347937649286434e-09,
nunny,8.579312787970748e-10,
nurds,5.916863506094661e-10,
nurdy,7.844389166011822e-11,
nurls,7.316025910086843e-11,
nurrs,4.909743320236082e-11,
nurse,1.930175041707116e-05,722.0
nutso,7.189270411350757e-09,
nutsy,3.204591800809453e-09,
nutty,3.048934640048629e-07,1860.0
nyaff,7.305998720591456e-10,
nyala,1.3888792285143836e-08,
nying,1.4079673436029338e-08,
nylon,2.765563549473881e-06,1949.0
nymph,6.848569319117815e-07,284.0
nyssa,2.944066809784651e-09,
oaked,1.7691710330058896e-08,
oaken,1.597492237692677e-07,1289.0
oaker,6.204759005895566e-10,
oakum,5.924653478928121e-08,
oared,5.4591430398431845e-08,
oases,3.886565843913559e-07,
oasis,1.0186317422267169e-06,
oasts,4.426436328586192e-09,
oaten,2.439183242941567e-08,
oater,9.327413463822152e-09,
oaths,1.7183803265652386e-06,
oaves,1.9179901969423872e-09,
obang,2.7079024259024644e-10,
obeah,5.395388903650655e-08,
obeli,2.555230107503803e-09,
obese,2.26652226274382e-06,1459.0
obeys,8.850013080063945e-07,
obias,1.3203729976041243e-09,
obied,2.7678961081467607e-10,
obiit,1.990047909572468e-08,
obits,3.876059373908447e-08,
objet,1.580596966732628e-07,
oboes,1.5464580869206656e-07,
obole,1.7344433522747945e-09,
oboli,3.366950763750154e-09,
obols,3.1744058546223643e-08,
occam,3.191892876230895e-08,
occur,8.460179997200612e-05,2112.0
ocean,2.200510869442951e-05,870.0
ocher,1.511624637373643e-07,
oches,7.948884711561631e-10,
ochre,5.904225974973087e-07,
ochry,5.793365028677888e-10,
ocker,9.694170537422052e-09,
ocrea,4.578602752491889e-09,
octad,5.18412365035914e-09,
octal,2.438590169617783e-07,448.0
octan,1.3556123299451884e-08,
octas,2.8182696781842156e-09,
octet,3.169034653183189e-07,606.0
octyl,1.384424293604525e-07,
oculi,1.250402472408041e-07,
odahs,5.4179537800624895e-11,
odals,1.6127750045169528e-10,
odder,9.25128374973383e-08,1781.0
oddly,1.9600532039021344e-06,1497.0
odeon,5.639219893271985e-09,
odeum,5.744783695416089e-09,
odism,3.5462305210398616e-10,
odist,5.122619401998207e-09,
odium,1.8015090020639945e-07,
odors,1.4275968214860767e-06,
odour,1.230366598292676e-06,
odyle,1.2744332589936791e-09,
odyls,0.0,
ofays,3.09092935912858e-09,
offal,3.591510579781243e-07,69.0
offed,2.4678851744397437e-08,
offer,7.923829281935468e-05,1147.0
offie,2.7988185080651814e-09,
oflag,1.7827259149449935e-09,
often,0.0002541407058015,897.0
ofter,7.839540122844823e-08,
ogams,1.234594227406127e-09,
ogeed,6.020169725229341e-10,
ogees,3.7189574531026885e-09,
oggin,1.1581323616782766e-09,
ogham,1.8289157610595912e-08,
ogive,7.621481650232908e-08,
ogled,5.860682691150033e-08,
ogler,2.0973994308004502e-09,
ogles,1.106918554150127e-08,
ogmic,4.560872846059994e-11,
ogres,1.2847367209189997e-07,
ohias,7.111433128481615e-10,
ohing,1.264238383980043e-09,
ohmic,5.805625517041335e-07,
ohone,1.860052676327939e-09,
oidia,5.092221913027828e-09,
oiled,9.061624223249964e-07,
oiler,1.6314042653675641e-07,
oinks,2.673832911748164e-09,
oints,3.1917063121333914e-08,
ojime,4.782383442453186e-09,
okapi,2.067071054767666e-08,
okays,1.7753314036639268e-08,
okehs,1.3456159034253012e-11,
okras,3.707759628213125e-09,
oktas,8.401420759085454e-09,
olden,4.65224701997613e-07,1681.0
older,5.57246278913226e-05,1693.0
oldie,3.8319408854903265e-08,
oleic,4.325856224340896e-07,
olein,2.100261736082132e-08,
olent,5.320694485000388e-09,
oleos,2.408971043754704e-09,
oleum,7.233554953245404e-08,
olios,3.8878624220028965e-09,
olive,7.124458225007402e-06,314.0
ollas,2.5626710051795958e-08,
ollav,6.013763373391434e-10,
oller,1.703285162690804e-08,
ollie,1.2016728414554478e-08,
ology,1.539386320814629e-07,
olpae,3.4776977062001e-11,
olpes,1.1019685698665515e-10,
omasa,1.5405454492634083e-09,
omber,1.896436429005277e-09,
ombre,7.702176048951515e-08,530.0
ombus,4.0159914359294557e-10,
omega,9.468349855978886e-07,1654.0
omens,4.82583983512086e-07,
omers,1.1688706624823909e-08,
omits,1.202122750783019e-06,
omlah,1.4531758629754422e-10,
omovs,0.0,
omrah,7.456009245426776e-10,
oncer,7.141822995215818e-09,
onces,9.780834071548838e-09,
oncet,1.1872385874411862e-08,
oncus,1.0022733715198127e-09,
onely,3.704307442831123e-07,
oners,4.081827913893221e-08,
onery,3.248150861612231e-09,
onion,5.075729541204055e-06,660.0
onium,4.6314524180246515e-08,
onkus,1.3452490607579468e-10,
onlay,5.0031667164773806e-08,
onned,9.038484116707936e-10,
onset,1.3781114321318456e-05,456.0
ontic,1.6122028370091357e-07,
oobit,6.390825653401766e-11,
oohed,2.8636749509480808e-08,
oomph,5.895474270545265e-08,
oonts,3.417165370112052e-10,
ooped,6.097160396012491e-10,
oorie,3.00304672795626e-10,
ooses,1.3489393985155474e-09,
ootid,2.994610264206443e-09,
oozed,3.426403920059329e-07,
oozes,2.2567988281707587e-07,
opahs,4.155865629407174e-10,
opals,8.429820695710077e-08,
opens,1.12745010665094e-05,
opepe,9.00104186740691e-10,
opera,9.27862882235786e-06,1994.0
opine,1.576524540780611e-07,1718.0
oping,1.0937995462256823e-07,
opium,2.8928463325428312e-06,563.0
oppos,2.706544735886496e-08,
opsin,1.0807686855685005e-07,
opted,2.826538957378944e-06,
opter,4.80246886258584e-09,
optic,5.675836023328884e-06,1451.0
orach,8.056095044395306e-09,
oracy,2.2172460312219755e-08,
orals,3.9315065762934873e-08,
orang,2.126326540974333e-07,
orant,1.184676523990902e-08,
orate,5.1722044744906276e-08,
orbed,2.6702940019163182e-08,
orbit,9.292157546951784e-06,1554.0
orcas,5.224367762846072e-08,
orcin,1.0532079436353923e-09,
order,0.0003703840600792,1621.0
ordos,2.782310152271705e-09,
oread,3.850285477113857e-09,
orfes,2.9583110627839917e-10,
organ,1.566389981235261e-05,2281.0
orgia,8.650322858017034e-09,
orgic,3.2626941079416655e-10,
orgue,2.939017537784139e-08,
oribi,1.0736205977579516e-08,
oriel,5.790407236361261e-08,
orixa,3.46602117784478e-09,
orles,9.951677737429776e-10,
orlon,9.301989161158986e-09,
orlop,1.7631063249368142e-08,
ormer,3.492942543203981e-08,
ornis,3.5538545195556993e-09,
orpin,9.637192055489408e-10,
orris,4.059063634542781e-08,
ortho,7.986211096522311e-07,
orval,6.261855475808707e-10,
orzos,2.863112760764785e-11,
oscar,4.205329656059576e-08,
oshac,4.883327360538648e-11,
osier,6.743535976738714e-08,
osmic,2.8417235515831866e-08,
osmol,9.377935423771077e-09,
ossia,1.803439458214484e-08,
ostia,8.292186400638001e-08,
otaku,3.020103778547667e-08,
otary,2.9079794368336292e-09,
other,0.0013338636467233,249.0
ottar,1.4701767847569156e-09,
otter,9.636749234687158e-07,1009.0
ottos,1.5698691469001603e-09,
oubit,1.430385549588964e-10,
oucht,1.057450638719537e-09,
ouens,4.107304792388966e-09,
ought,3.123889928247081e-05,117.0
ouija,2.2100302352612288e-08,
oulks,6.688513964903109e-11,
oumas,3.435448748395631e-10,
ounce,4.072187248311821e-06,1890.0
oundy,2.0969575478813063e-10,
oupas,1.7573917626689807e-10,
ouped,1.0082081133844234e-09,
ouphe,3.134741858451528e-10,
ouphs,3.0533339676064307e-10,
ourie,6.682393080548187e-10,
ousel,5.645828631273275e-09,
ousts,2.87018409750317e-08,
outby,3.6987560623202855e-08,
outdo,3.183427733688404e-07,39.0
